//<Version>ODV Spreadsheet V4.0</Version>
//<Creator>Simona@SIMONA-TOSH</Creator>
//<CreateTime>2014-05-29T01:20:43</CreateTime>
//<Software>Ocean Data View 4.5.3</Software>
//<Source>C:/MEDATLAS_LIGURE/Maps/DYOMEI1981.odv</Source>
//<SourceLastModified>2014-04-17T15:47:37</SourceLastModified>
//<DataField>GeneralField</DataField>
//<DataType>GeneralType</DataType>
//
Cruise	Station	Type	yyyy-mm-ddThh:mm:ss.sss	Longitude [degrees_east]	Latitude [degrees_north]	Bot. Depth [m]	PRES [DECIBAR=10000 PASCALS]	TEMP [CELSIUS DEGREE]	PSAL [P.S.U.]
							720.0000	12.9490	38.4660
							730.0000	12.9510	38.4680
							740.0000	12.9530	38.4680
							750.0000	12.9560	38.4670
							760.0000	12.9570	38.4670
							770.0000	12.9580	38.4690
							780.0000	12.9600	38.4690
							790.0000	12.9620	38.4700
							800.0000	12.9650	38.4690
							810.0000	12.9670	38.4700
							820.0000	12.9680	38.4710
							830.0000	12.9720	38.4710
							840.0000	12.9740	38.4710
							850.0000	12.9750	38.4720
							860.0000	12.9770	38.4710
							870.0000	12.9780	38.4720
							880.0000	12.9790	38.4730
							890.0000	12.9800	38.4720
							900.0000	12.9820	38.4720
							910.0000	12.9830	38.4730
							920.0000	12.9850	38.4730
							930.0000	12.9860	38.4730
							940.0000	12.9890	38.4730
							950.0000	12.9910	38.4730
							960.0000	12.9920	38.4730
							970.0000	12.9930	38.4730
							980.0000	12.9940	38.4740
							990.0000	12.9940	38.4730
							1000.0000	12.9920	38.4740
							1010.0000	12.9920	38.4720
							1020.0000	12.9910	38.4720
							1030.0000	12.9910	38.4720
							1040.0000	12.9920	38.4710
							1050.0000	12.9920	38.4720
							1060.0000	12.9940	38.4710
							1070.0000	12.9900	38.4690
							1080.0000	12.9920	38.4690
							1090.0000	12.9930	38.4700
							1100.0000	12.9950	38.4700
							1110.0000	12.9960	38.4710
							1120.0000	12.9970	38.4700
							1130.0000	12.9980	38.4700
							1140.0000	12.9980	38.4690
							1150.0000	12.9960	38.4690
							1160.0000	12.9980	38.4680
							1170.0000	12.9990	38.4690
							1180.0000	13.0000	38.4700
DYOME I	01350	C	1981-07-14	8.63300	43.50800	0	0.0000	21.9380	38.4720
							10.0000	21.2740	38.4420
							20.0000	17.8150	38.3500
							30.0000	14.4530	38.3200
							40.0000	13.8450	38.3850
							50.0000	13.5140	38.4140
							60.0000	13.2540	38.4190
							70.0000	13.1480	38.4500
							80.0000	13.1660	38.4810
							90.0000	13.1570	38.5000
							100.0000	13.1140	38.4950
							110.0000	13.0970	38.4960
							120.0000	13.0870	38.4940
							130.0000	13.0610	38.4930
							140.0000	13.0640	38.4950
							150.0000	13.0720	38.4980
							160.0000	13.0590	38.4970
							170.0000	13.0550	38.4980
							180.0000	13.0420	38.4950
							190.0000	13.0280	38.4910
							200.0000	13.0190	38.4900
							210.0000	13.0110	38.4890
							220.0000	13.0060	38.4880
							230.0000	12.9990	38.4870
							240.0000	12.9910	38.4860
							250.0000	12.9840	38.4840
							260.0000	12.9770	38.4820
							270.0000	12.9640	38.4790
							280.0000	12.9570	38.4780
							290.0000	12.9540	38.4770
							300.0000	12.9480	38.4750
							310.0000	12.9430	38.4740
							320.0000	12.9480	38.4760
							330.0000	12.9470	38.4760
							340.0000	12.9430	38.4740
							350.0000	12.9400	38.4740
							360.0000	12.9360	38.4730
							370.0000	12.9330	38.4720
							380.0000	12.9310	38.4720
							390.0000	12.9300	38.4710
							400.0000	12.9280	38.4710
							410.0000	12.9270	38.4710
							420.0000	12.9250	38.4700
							430.0000	12.9240	38.4690
							440.0000	12.9240	38.4680
							450.0000	12.9230	38.4690
							460.0000	12.9230	38.4680
							470.0000	12.9210	38.4690
							480.0000	12.9200	38.4680
							490.0000	12.9240	38.4690
							500.0000	12.9330	38.4710
							510.0000	12.9350	38.4720
							520.0000	12.9300	38.4710
							530.0000	12.9290	38.4700
							540.0000	12.9310	38.4710
							550.0000	12.9300	38.4700
							560.0000	12.9290	38.4700
							570.0000	12.9350	38.4730
							580.0000	12.9390	38.4730
							590.0000	12.9410	38.4720
							600.0000	12.9410	38.4720
							610.0000	12.9350	38.4710
							620.0000	12.9320	38.4690
							630.0000	12.9350	38.4690
							640.0000	12.9300	38.4690
							650.0000	12.9350	38.4700
							660.0000	12.9350	38.4700
							670.0000	12.9350	38.4700
							680.0000	12.9360	38.4710
							690.0000	12.9330	38.4690
							700.0000	12.9340	38.4690
							710.0000	12.9410	38.4710
							720.0000	12.9430	38.4710
							730.0000	12.9450	38.4710
							740.0000	12.9490	38.4720
							750.0000	12.9580	38.4750
							760.0000	12.9670	38.4770
							770.0000	12.9700	38.4780
							780.0000	12.9730	38.4780
							790.0000	12.9750	38.4790
							800.0000	12.9760	38.4800
							810.0000	12.9730	38.4780
							820.0000	12.9740	38.4770
							830.0000	12.9810	38.4790
							840.0000	12.9830	38.4790
							850.0000	12.9880	38.4800
							860.0000	12.9890	38.4800
							870.0000	12.9880	38.4800
							880.0000	12.9900	38.4800
							890.0000	12.9910	38.4800
							900.0000	12.9930	38.4800
							910.0000	12.9940	38.4800
							920.0000	12.9950	38.4800
							930.0000	12.9960	38.4800
							940.0000	12.9970	38.4800
							950.0000	12.9980	38.4810
							960.0000	12.9990	38.4810
							970.0000	13.0010	38.4810
							980.0000	13.0020	38.4810
							990.0000	13.0030	38.4800
							1000.0000	13.0050	38.4810
							1010.0000	13.0060	38.4810
							1020.0000	13.0070	38.4810
							1030.0000	13.0070	38.4820
							1040.0000	13.0090	38.4810
							1050.0000	13.0090	38.4810
							1060.0000	13.0100	38.4810
							1070.0000	13.0110	38.4800
							1080.0000	13.0110	38.4820
							1090.0000	13.0120	38.4800
							1100.0000	13.0130	38.4790
							1110.0000	13.0130	38.4800
							1120.0000	13.0140	38.4810
							1130.0000	13.0160	38.4800
							1140.0000	13.0170	38.4800
							1150.0000	13.0180	38.4800
							1160.0000	13.0180	38.4800
							1170.0000	13.0180	38.4800
DYOME I	01360	C	1981-07-14	8.47500	43.39200	0	0.0000	21.9340	38.4750
							10.0000	21.2020	38.4410
							20.0000	16.2210	38.3280
							30.0000	14.8230	38.3340
							40.0000	13.5540	38.3920
							50.0000	13.2680	38.4020
							60.0000	13.1880	38.4270
							70.0000	13.1790	38.4590
							80.0000	13.1390	38.4600
							90.0000	13.1160	38.4710
							100.0000	13.1160	38.4780
							110.0000	13.1190	38.4870
							120.0000	13.1170	38.4930
							130.0000	13.1100	38.4940
							140.0000	13.1030	38.4960
							150.0000	13.1050	38.4990
							160.0000	13.1030	38.5010
							170.0000	13.0970	38.5030
							180.0000	13.0890	38.5010
							190.0000	13.0820	38.5020
							200.0000	13.0780	38.5020
							210.0000	13.0590	38.4980
							220.0000	13.0460	38.4950
							230.0000	13.0330	38.4910
							240.0000	13.0220	38.4910
							250.0000	13.0140	38.4890
							260.0000	13.0130	38.4890
							270.0000	13.0060	38.4880
							280.0000	13.0010	38.4870
							290.0000	12.9930	38.4850
							300.0000	12.9890	38.4840
							310.0000	12.9790	38.4810
							320.0000	12.9760	38.4800
							330.0000	12.9700	38.4790
							340.0000	12.9620	38.4770
							350.0000	12.9610	38.4780
							360.0000	12.9580	38.4760
							370.0000	12.9520	38.4750
							380.0000	12.9460	38.4730
							390.0000	12.9430	38.4730
							400.0000	12.9390	38.4730
							410.0000	12.9350	38.4710
							420.0000	12.9320	38.4700
							430.0000	12.9320	38.4690
							440.0000	12.9280	38.4690
							450.0000	12.9270	38.4680
							460.0000	12.9230	38.4670
							470.0000	12.9190	38.4660
							480.0000	12.9160	38.4660
							490.0000	12.9180	38.4660
							500.0000	12.9180	38.4660
							510.0000	12.9210	38.4660
							520.0000	12.9200	38.4660
							530.0000	12.9230	38.4680
							540.0000	12.9260	38.4680
							550.0000	12.9250	38.4680
							560.0000	12.9250	38.4670
							570.0000	12.9250	38.4680
							580.0000	12.9250	38.4680
							590.0000	12.9270	38.4680
							600.0000	12.9270	38.4680
							610.0000	12.9270	38.4680
							620.0000	12.9270	38.4680
							630.0000	12.9280	38.4680
							640.0000	12.9290	38.4670
							650.0000	12.9300	38.4640
							660.0000	12.9320	38.4630
							670.0000	12.9310	38.4620
							680.0000	12.9310	38.4630
							690.0000	12.9320	38.4640
							700.0000	12.9370	38.4660
							710.0000	12.9370	38.4670
							720.0000	12.9400	38.4670
							730.0000	12.9420	38.4670
							740.0000	12.9360	38.4640
							750.0000	12.9190	38.4590
							760.0000	12.9180	38.4590
							770.0000	12.9260	38.4610
							780.0000	12.9230	38.4600
							790.0000	12.9220	38.4630
							800.0000	12.9250	38.4630
							810.0000	12.9260	38.4640
							820.0000	12.9350	38.4660
							830.0000	12.9390	38.4660
							840.0000	12.9450	38.4680
							850.0000	12.9520	38.4710
							860.0000	12.9680	38.4750
							870.0000	12.9730	38.4760
							880.0000	12.9720	38.4740
							890.0000	12.9720	38.4750
							900.0000	12.9750	38.4750
							910.0000	12.9760	38.4760
							920.0000	12.9800	38.4770
							930.0000	12.9810	38.4770
							940.0000	12.9830	38.4780
							950.0000	12.9870	38.4770
							960.0000	12.9880	38.4780
							970.0000	12.9890	38.4780
							980.0000	12.9910	38.4780
							990.0000	12.9930	38.4780
							1000.0000	12.9940	38.4780
							1010.0000	12.9960	38.4790
							1020.0000	12.9980	38.4790
							1030.0000	12.9990	38.4790
							1040.0000	13.0000	38.4790
							1050.0000	13.0020	38.4800
							1060.0000	13.0050	38.4790
							1070.0000	13.0070	38.4800
							1080.0000	13.0080	38.4800
							1090.0000	13.0090	38.4800
							1100.0000	13.0110	38.4790
							1110.0000	13.0110	38.4810
							1120.0000	13.0140	38.4800
							1130.0000	13.0160	38.4800
							1140.0000	13.0170	38.4800
							1150.0000	13.0150	38.4800
							1160.0000	13.0180	38.4800
							1170.0000	13.0180	38.4820
DYOME I	01370	C	1981-07-14	8.30000	43.26700	0	0.0000	22.1110	38.5890
							10.0000	20.5430	38.4970
							20.0000	17.3010	38.4120
							30.0000	14.7310	38.3620
							40.0000	13.6970	38.3690
							50.0000	13.3150	38.3720
							60.0000	13.0980	38.3740
							70.0000	13.0780	38.4130
							80.0000	13.0620	38.4310
							90.0000	13.0820	38.4490
							100.0000	13.1320	38.4750
							110.0000	13.1530	38.4880
							120.0000	13.1250	38.4830
							130.0000	13.1320	38.4950
							140.0000	13.1180	38.4960
							150.0000	13.1260	38.5030
							160.0000	13.1180	38.5020
							170.0000	13.1140	38.5020
							180.0000	13.1030	38.5020
							190.0000	13.1010	38.5020
							200.0000	13.0900	38.5000
							210.0000	13.0760	38.4990
							220.0000	13.0610	38.4970
							230.0000	13.0480	38.4940
							240.0000	13.0410	38.4940
							250.0000	13.0350	38.4930
							260.0000	13.0480	38.4980
							270.0000	13.0540	38.5000
							280.0000	13.0290	38.4920
							290.0000	13.0030	38.4880
							300.0000	12.9910	38.4850
							310.0000	12.9790	38.4830
							320.0000	12.9780	38.4820
							330.0000	12.9760	38.4840
							340.0000	12.9760	38.4830
							350.0000	12.9560	38.4790
							360.0000	12.9470	38.4760
							370.0000	12.9420	38.4730
							380.0000	12.9390	38.4740
							390.0000	12.9340	38.4720
							400.0000	12.9300	38.4710
							410.0000	12.9270	38.4700
							420.0000	12.9240	38.4710
							430.0000	12.9230	38.4700
							440.0000	12.9180	38.4700
							450.0000	12.9180	38.4690
							460.0000	12.9140	38.4680
							470.0000	12.9140	38.4680
							480.0000	12.9120	38.4680
							490.0000	12.9120	38.4670
							500.0000	12.9110	38.4680
							510.0000	12.9140	38.4680
							520.0000	12.9150	38.4680
							530.0000	12.9140	38.4670
							540.0000	12.9160	38.4680
							550.0000	12.9180	38.4700
							560.0000	12.9200	38.4700
							570.0000	12.9210	38.4690
							580.0000	12.9230	38.4710
							590.0000	12.9230	38.4710
							600.0000	12.9250	38.4710
							610.0000	12.9260	38.4710
							620.0000	12.9270	38.4700
							630.0000	12.9270	38.4700
							640.0000	12.9290	38.4710
							650.0000	12.9300	38.4700
							660.0000	12.9360	38.4730
							670.0000	12.9380	38.4720
							680.0000	12.9390	38.4730
							690.0000	12.9390	38.4730
							700.0000	12.9500	38.4770
							710.0000	12.9550	38.4760
							720.0000	12.9530	38.4760
							730.0000	12.9480	38.4750
							740.0000	12.9460	38.4740
							750.0000	12.9430	38.4720
							760.0000	12.9510	38.4750
							770.0000	12.9640	38.4790
							780.0000	12.9700	38.4820
							790.0000	12.9660	38.4790
							800.0000	12.9690	38.4800
							810.0000	12.9580	38.4750
							820.0000	12.9570	38.4750
							830.0000	12.9600	38.4760
							840.0000	12.9610	38.4750
							850.0000	12.9520	38.4720
							860.0000	12.9510	38.4720
							870.0000	12.9580	38.4750
							880.0000	12.9630	38.4760
							890.0000	12.9740	38.4790
							900.0000	12.9870	38.4820
							910.0000	12.9880	38.4820
							920.0000	12.9880	38.4830
							930.0000	12.9850	38.4800
							940.0000	12.9770	38.4780
							950.0000	12.9800	38.4790
							960.0000	12.9710	38.4750
							970.0000	12.9630	38.4730
							980.0000	12.9750	38.4770
							990.0000	12.9880	38.4800
							1000.0000	12.9880	38.4790
							1010.0000	12.9810	38.4770
							1020.0000	12.9820	38.4760
							1030.0000	12.9830	38.4760
							1040.0000	12.9790	38.4760
							1050.0000	12.9790	38.4750
							1060.0000	12.9800	38.4760
							1070.0000	12.9820	38.4750
							1080.0000	12.9840	38.4760
							1090.0000	12.9860	38.4760
							1100.0000	12.9910	38.4770
							1110.0000	12.9890	38.4760
							1120.0000	12.9900	38.4770
							1130.0000	12.9910	38.4760
							1140.0000	12.9900	38.4750
							1150.0000	12.9840	38.4740
							1160.0000	12.9800	38.4710
							1170.0000	12.9820	38.4710
							1180.0000	12.9810	38.4720
							1190.0000	12.9790	38.4700
DYOME I	01380	C	1981-07-14	8.15000	43.15800	0	0.0000	21.9400	38.5930
							10.0000	21.1490	38.5340
							20.0000	18.7880	38.4510
							30.0000	16.5470	38.3910
							40.0000	14.2220	38.4090
							50.0000	13.5480	38.4240
							60.0000	13.3800	38.4440
							70.0000	13.3220	38.4650
							80.0000	13.3050	38.4870
							90.0000	13.2720	38.4910
							100.0000	13.2410	38.5010
							110.0000	13.2250	38.5070
							120.0000	13.2350	38.5200
							130.0000	13.2500	38.5280
							140.0000	13.2450	38.5290
							150.0000	13.2110	38.5230
							160.0000	13.1950	38.5210
							170.0000	13.1660	38.5150
							180.0000	13.1390	38.5130
							190.0000	13.1150	38.5070
							200.0000	13.1000	38.5050
							210.0000	13.0780	38.5010
							220.0000	13.0520	38.4950
							230.0000	13.0370	38.4920
							240.0000	13.0270	38.4910
							250.0000	13.0190	38.4900
							260.0000	13.0090	38.4880
							270.0000	13.0020	38.4860
							280.0000	12.9920	38.4840
							290.0000	12.9810	38.4810
							300.0000	12.9660	38.4780
							310.0000	12.9630	38.4770
							320.0000	12.9600	38.4760
							330.0000	12.9580	38.4760
							340.0000	12.9490	38.4740
							350.0000	12.9390	38.4710
							360.0000	12.9390	38.4710
							370.0000	12.9340	38.4710
							380.0000	12.9290	38.4690
							390.0000	12.9220	38.4660
							400.0000	12.9160	38.4640
							410.0000	12.9150	38.4640
							420.0000	12.9140	38.4650
							430.0000	12.9140	38.4650
							440.0000	12.9150	38.4640
							450.0000	12.9190	38.4660
							460.0000	12.9200	38.4670
							470.0000	12.9170	38.4660
							480.0000	12.9170	38.4660
							490.0000	12.9190	38.4660
							500.0000	12.9140	38.4630
							510.0000	12.8980	38.4600
							520.0000	12.9070	38.4630
							530.0000	12.9140	38.4640
							540.0000	12.9140	38.4640
							550.0000	12.9110	38.4630
							560.0000	12.9120	38.4630
							570.0000	12.9090	38.4610
							580.0000	12.9040	38.4600
							590.0000	12.9090	38.4620
							600.0000	12.9190	38.4650
							610.0000	12.9290	38.4670
							620.0000	12.9310	38.4680
							630.0000	12.9340	38.4680
							640.0000	12.9370	38.4690
							650.0000	12.9390	38.4680
							660.0000	12.9390	38.4690
							670.0000	12.9400	38.4690
							680.0000	12.9420	38.4690
							690.0000	12.9430	38.4700
							700.0000	12.9450	38.4690
							710.0000	12.9470	38.4710
							720.0000	12.9490	38.4700
							730.0000	12.9500	38.4710
							740.0000	12.9530	38.4710
							750.0000	12.9530	38.4720
							760.0000	12.9560	38.4720
							770.0000	12.9590	38.4720
							780.0000	12.9610	38.4730
							790.0000	12.9630	38.4730
							800.0000	12.9650	38.4740
							810.0000	12.9680	38.4740
							820.0000	12.9700	38.4740
							830.0000	12.9720	38.4740
							840.0000	12.9730	38.4750
							850.0000	12.9730	38.4750
							860.0000	12.9750	38.4750
							870.0000	12.9760	38.4760
							880.0000	12.9770	38.4750
							890.0000	12.9770	38.4750
							900.0000	12.9770	38.4740
							910.0000	12.9760	38.4730
							920.0000	12.9770	38.4730
							930.0000	12.9780	38.4740
							940.0000	12.9790	38.4740
							950.0000	12.9800	38.4730
							960.0000	12.9800	38.4740
							970.0000	12.9810	38.4750
							980.0000	12.9850	38.4750
							990.0000	12.9860	38.4760
							1000.0000	12.9880	38.4750
							1010.0000	12.9930	38.4760
							1020.0000	12.9950	38.4770
							1030.0000	12.9970	38.4770
							1040.0000	12.9980	38.4760
							1050.0000	12.9970	38.4760
							1060.0000	12.9990	38.4770
							1070.0000	13.0020	38.4770
							1080.0000	13.0030	38.4760
							1090.0000	13.0010	38.4760
							1100.0000	13.0030	38.4770
							1110.0000	13.0040	38.4770
